chrom	locus	3D_x	3D_y	3D_z

21	9650000	127.930	81.699	144.447

3	136750000	88.725	135.028	-24.609

11	46700000	93.363	86.479	7.255

6	33900000	98.468	127.577	-16.560

5	45700000	162.714	138.182	179.875

14	51800000	121.900	40.176	46.872

2	177200000	154.227	127.665	49.937

16	87700000	111.736	73.573	117.254

21	6000000	109.545	82.836	100.574

10	131350000	136.643	33.124	176.822

4	16600000	64.042	92.319	170.270

7	120950000	106.230	58.693	169.472

12	71550000	206.614	76.469	75.752

14	31850000	191.080	80.853	139.454

16	86600000	107.652	92.599	181.693

20	16850000	60.611	170.687	75.271

15	67850000	87.876	58.199	177.030

10	127200000	140.759	12.620	141.257

11	51200000	31.295	103.729	89.271

8	51900000	119.728	87.997	223.846

22	13100000	71.932	38.238	29.960

17	72150000	27.555	79.810	164.461

13	6350000	85.370	71.185	82.310

10	850000	130.898	106.742	87.597

14	65850000	57.622	30.624	165.069

5	34550000	107.151	103.747	142.186

6	37950000	83.647	104.901	10.777

8	133750000	59.566	163.884	38.409

16	19150000	56.337	-1.555	134.808

5	11050000	118.874	54.856	155.662

21	20750000	84.223	88.539	0.353

16	43700000	68.011	88.133	69.175

2	124300000	148.837	219.073	100.575

2	109200000	131.373	158.980	122.741

1	141350000	95.128	100.667	108.717

20	30900000	81.700	13.057	73.749

2	74100000	195.617	119.685	170.810

3	89950000	145.878	110.668	80.327

13	71900000	140.906	-1.005	141.254

10	37650000	26.937	177.069	143.930

17	64300000	159.853	132.516	190.243

8	127850000	98.424	135.418	29.511

9	136600000	64.739	134.985	36.215

18	184648	106.889	172.202	30.523

4	179450000	12.115	87.818	63.867

2	139550000	119.438	241.885	49.194

11	49750000	59.091	98.121	65.357

1	155500000	91.566	94.853	197.546

13	56850000	87.097	-21.124	59.018

15	5250000	107.465	114.629	157.036

1	173100000	109.940	42.427	160.002

2	209800000	206.470	79.736	-3.767

8	107150000	145.148	149.914	55.380

13	8950000	36.557	51.992	78.793

1	65450000	120.747	177.876	77.849

4	114750000	136.806	216.974	66.798

6	165100000	144.545	3.898	148.655

4	92150000	199.473	185.079	114.114

2	39850000	92.510	76.174	171.808

13	92150000	84.601	94.272	168.502

6	138450000	180.807	95.993	106.380

8	19350000	79.348	8.280	108.914

22	35600000	179.499	130.432	182.087

1	242250000	92.639	70.156	18.992

2	108950000	133.528	158.489	120.947

9	2750000	172.911	118.219	108.133

15	51650000	126.011	195.221	35.216

2	127550000	98.445	194.709	107.510

15	88000000	13.515	90.437	43.241

13	45200000	23.523	104.961	59.201

4	17450000	58.815	112.968	173.491

5	23950000	66.354	116.113	178.230

1	225000000	40.921	52.395	81.894

15	23050000	196.316	170.031	145.731

1	48600000	138.108	123.674	46.806

9	63150000	65.082	143.645	151.812

14	10300000	57.932	119.416	146.189

16	85250000	65.036	75.379	198.239

3	127050000	33.957	81.532	-44.717

1	110450000	87.316	168.401	141.352

16	67900000	13.523	118.489	120.585

5	135650000	71.744	115.141	63.336

7	64400000	104.166	143.411	141.329

14	11300000	82.816	148.149	80.049

7	60950000	139.511	59.770	148.801

1	10150000	-13.484	89.102	93.316

3	163850000	159.357	185.746	71.592

14	58500000	62.640	32.377	80.061

19	53050000	88.273	5.529	50.977

18	61900000	52.858	115.001	204.555

11	127300000	128.239	91.570	194.850

1	101200000	164.949	163.604	167.346

8	49000000	131.743	64.375	171.291

7	102900000	162.061	100.748	88.953

5	124350000	182.200	150.321	74.257

9	78200000	59.239	35.851	92.633

15	54850000	43.202	174.368	88.545

11	80900000	70.754	203.706	88.098

8	132200000	69.708	145.917	54.539

10	134960008	181.144	161.145	18.456

3	15300000	94.966	91.021	132.487

3	170350000	88.104	147.858	65.354

18	77999143	117.839	46.175	98.644

1	16150000	29.229	111.145	109.268

10	130050000	119.021	9.002	184.298

7	21750000	61.275	162.256	40.633

22	2300000	98.244	45.472	152.139

1	45450000	52.353	143.718	64.119

6	123600000	154.305	105.613	207.392

10	54550000	-19.013	116.495	120.451

5	18650000	68.178	87.532	180.921

2	220250000	201.676	55.323	30.656

20	47000000	109.046	41.423	175.104

2	218800000	192.304	33.574	4.222

1	245850000	135.135	65.186	17.930

2	11500000	58.811	33.787	93.030

5	85800000	45.883	189.727	134.905

12	122250000	70.186	136.444	44.411

5	92500000	78.059	223.977	95.600

6	116300000	181.510	157.029	171.986

12	97750000	113.325	-1.510	99.716

8	59650000	182.159	68.209	165.951

6	109500000	140.944	163.560	62.609

18	12050000	123.548	56.780	24.535

1	2300000	-27.625	124.513	9.212

9	14750000	119.137	162.643	150.985

6	11950000	75.267	26.753	103.397

3	40700000	51.377	57.824	58.303

15	30950000	164.386	117.686	160.202

10	28500000	112.037	180.406	107.835

17	37350000	44.056	133.276	101.674

1	52100000	69.708	140.636	50.311

2	54600000	173.370	65.475	155.870

19	37150000	41.003	87.495	41.937

15	30500000	153.866	124.038	160.160

16	30800000	65.005	70.235	51.273

6	61250000	64.612	58.427	69.005

18	37850000	176.307	24.989	113.471

19	2300000	145.872	35.044	156.386

13	2700000	97.722	134.782	147.682

8	115650000	72.753	217.594	93.248

10	11400000	81.018	188.648	21.211

7	18500000	45.402	192.819	55.497

13	75250000	164.398	37.095	126.495

5	148250000	145.403	97.231	36.125

7	32900000	55.440	139.339	60.850

6	262562	41.280	82.704	74.152

17	49600000	123.063	195.320	96.384

1	203400000	53.889	68.549	113.976

11	89900000	25.188	151.174	128.894

3	55100000	58.583	18.587	27.670

1	215250000	151.883	4.681	59.998

3	117550000	158.604	132.174	-31.737

2	241950000	108.878	112.406	147.451

10	45250000	42.415	131.243	59.572

8	98000000	179.899	116.897	68.706

10	59850000	-25.494	125.894	76.123

19	56600000	37.831	30.157	71.074

4	124650000	84.836	185.779	109.422

7	38100000	28.826	89.002	71.682

6	108900000	137.943	168.353	68.311

12	93750000	154.454	67.736	45.949

1	182650000	118.531	42.609	124.780

7	31150000	63.473	99.950	34.385

15	7950000	107.274	97.328	39.093

10	101150000	124.572	9.855	15.029

19	26900000	48.102	187.524	82.486

8	24500000	103.915	15.442	139.197

13	39050000	143.650	74.491	32.454

9	97750000	42.944	121.553	133.363

1	100250000	151.883	148.102	152.319

2	40650000	71.991	102.467	174.948

6	77100000	62.602	144.696	186.577

5	123350000	152.879	139.886	74.810

6	102900000	127.077	156.397	208.128

6	167300000	168.518	0.258	107.136

15	64700000	19.464	104.393	179.049

5	36200000	131.311	98.220	159.776

3	170050000	81.553	152.748	63.354

5	22300000	91.585	118.118	136.549

1	172850000	108.381	46.317	157.107

3	161550000	168.466	181.685	73.657

6	161850000	148.328	19.992	122.222

7	115750000	125.420	50.825	199.105

8	37200000	91.868	40.341	189.906

1	142500000	88.504	109.303	122.041

11	50350000	42.686	99.365	80.429

5	120350000	115.823	160.710	25.265

1	136100000	184.894	187.425	86.356

1	118050000	126.994	127.974	154.500

13	3950000	163.349	166.396	150.724

1	213500000	167.932	20.938	68.061

2	156550000	96.373	153.862	57.240

3	32300000	113.375	42.217	123.047

3	123300000	87.911	57.042	-30.986

5	150350000	102.967	77.105	35.204

18	26050000	67.747	37.007	51.715

5	156700000	182.633	84.625	87.532

3	81250000	205.292	53.265	101.071

13	86050000	103.396	72.813	215.956

12	97900000	112.014	-3.319	101.342

21	22700000	46.533	62.211	3.958

18	64800000	112.824	51.311	201.943

12	44650000	182.120	121.199	180.566

8	62850000	197.186	80.887	150.776

5	102400000	129.271	209.526	99.546

13	80500000	124.757	64.761	167.998

12	2350000	73.021	119.409	96.435

12	49000000	138.722	169.684	117.944

21	9250000	74.256	80.606	116.520

2	36850000	98.840	74.500	152.978

16	23600000	46.442	-7.547	70.235

18	55750000	-6.131	72.389	164.723

4	104750000	182.254	192.905	70.974

3	89850000	149.552	111.761	82.397

5	138350000	52.347	107.518	69.425

2	124000000	159.006	217.413	96.155

4	5550000	97.089	5.469	119.274

22	33550000	190.717	171.080	106.283

7	111150000	149.923	78.287	186.558

5	63800000	94.005	188.490	155.532

6	66600000	17.212	123.870	197.612

17	49700000	120.797	196.810	96.326

2	74550000	200.473	114.508	165.468

7	135600000	136.611	26.442	159.992

17	56450000	67.411	166.521	134.741

13	45950000	15.373	96.191	75.944

2	227550000	138.523	15.045	35.554

5	123900000	175.030	144.981	76.620

2	24800000	32.538	137.437	153.362

18	42050000	58.338	-14.926	84.215

2	172000000	73.378	128.831	59.691

8	124950000	105.125	151.361	44.231

6	80100000	76.405	131.517	197.362

1	89850000	139.754	176.502	122.818

1	116950000	107.474	139.862	159.931

1	119450000	112.064	118.706	151.529

12	69850000	194.505	107.132	63.648

14	36500000	147.436	39.021	146.974

13	93500000	75.952	112.000	190.033

12	126050000	69.115	25.939	52.506

11	3300000	184.086	42.050	73.993

6	135250000	187.830	119.244	92.916

12	21150000	73.122	65.375	217.710

2	37950000	124.758	48.890	141.236

15	70900000	51.910	45.985	163.502

12	35300000	114.160	79.686	180.129

3	144100000	149.575	183.343	17.288

16	79950000	89.174	201.034	120.409

3	9550000	29.165	60.306	110.474

2	242724480	131.520	164.979	72.646

8	24100000	113.276	12.915	124.108

12	55450000	158.376	153.038	98.339

18	34150000	34.597	140.591	138.588

1	148300000	53.131	122.612	171.585

12	52450000	124.812	183.972	71.840

18	16650000	65.938	112.681	35.875

6	94150000	97.996	203.123	175.013

16	44750000	21.642	96.823	24.656

21	47250000	132.267	167.893	143.576

21	27200000	29.447	11.831	66.560

3	18100000	129.252	91.150	118.875

15	10950000	93.339	164.428	29.522

3	40000000	55.023	57.346	70.543

2	56800000	176.735	78.287	151.453

5	139200000	60.710	96.709	69.745

6	131650000	202.003	96.123	146.721

2	78050000	203.838	112.765	143.512

11	15700000	93.312	13.698	65.332

2	135350000	141.479	213.667	62.854

5	98100000	111.476	214.651	109.991

5	50900000	137.186	168.772	189.361

10	112850000	52.969	-20.011	108.818

13	47750000	23.663	50.237	74.408

9	115950000	50.678	60.945	178.951

8	14100000	56.929	32.492	151.890

13	103850000	157.221	143.342	205.757

13	10650000	176.646	94.419	68.033

6	21050000	33.648	42.136	109.251

5	177650000	39.351	63.166	86.476

3	195900000	28.144	121.502	40.982

18	27700000	31.532	57.981	78.207

14	93850000	15.273	154.508	124.266

5	130950000	124.517	136.254	32.349

4	99700000	150.814	172.331	115.285

9	41700000	72.451	79.840	121.510

4	42400000	128.500	121.650	209.728

15	84500000	98.722	29.884	32.647

6	70700000	19.463	154.564	142.218

10	50700000	36.981	110.631	50.509

11	126700000	140.431	83.264	178.756

20	17450000	62.924	185.513	85.726

8	102750000	183.246	115.558	44.092

10	49250000	58.408	106.534	57.280

3	190600000	97.359	165.496	122.810

14	74100000	92.668	133.447	173.514

6	110050000	144.255	156.624	62.401

18	65500000	122.847	58.425	204.309

13	89150000	81.368	84.749	211.089

5	23150000	81.211	117.916	153.252

16	77050000	133.625	170.698	124.713

1	2400000	-24.931	125.295	7.318

3	22550000	117.175	64.323	135.319

10	16050000	116.271	186.045	50.080

8	74800000	193.984	126.168	135.523

18	24900000	43.253	51.603	49.693

14	55950000	92.926	85.128	38.831

2	18700000	53.238	45.735	136.769

9	101100000	57.364	88.516	165.647

19	7150000	82.792	29.241	164.670

4	97350000	154.561	204.948	138.622

14	98000000	30.969	128.703	30.551

3	139000000	74.369	143.301	-7.660

4	22550000	59.804	76.870	200.521

19	41350000	117.213	99.554	20.311

20	38050000	40.370	59.422	163.161

6	20900000	34.185	43.100	111.295

13	110500000	126.016	172.925	129.504

18	3300000	167.752	120.138	37.664

2	240100000	93.370	4.379	139.017

12	55150000	160.976	157.238	97.193

2	156100000	90.590	154.636	59.864

4	121050000	94.578	207.326	100.612

5	151800000	165.311	87.454	40.056

5	26000000	86.395	127.685	207.915

8	83150000	143.842	162.003	155.855

10	14500000	123.274	155.489	38.189

16	68150000	10.818	125.406	119.252

4	121800000	99.796	196.873	90.615

9	140525040	100.287	90.736	21.193

18	19200000	22.042	115.478	27.178

8	127800000	99.349	134.841	29.248

13	80100000	131.110	59.183	165.533

4	3450000	132.441	-4.944	115.151

16	86550000	106.455	92.116	184.704

17	70750000	24.005	109.157	152.177

4	33650000	106.930	77.761	222.758

8	17100000	58.901	1.667	146.132

7	113700000	140.913	49.303	207.519

2	1750000	46.130	55.487	70.160

3	42700000	19.682	55.835	58.002

12	28550000	84.671	132.084	179.220

14	71800000	47.308	72.227	176.338

5	105600000	165.294	195.271	121.296

1	242550000	85.560	70.054	19.552

6	48500000	24.692	77.022	130.623

13	63700000	25.671	17.853	130.346

4	75400000	176.905	77.967	99.907

21	47739541	73.117	144.651	178.206

3	138500000	68.165	142.276	-7.142

1	199250000	59.394	25.488	120.589

1	108750000	112.707	166.741	162.240

17	25400000	58.454	102.448	4.703

5	172000000	89.208	48.036	67.266

10	71800000	50.518	81.820	4.562

11	105300000	40.471	156.808	212.248

6	51400000	21.659	79.152	136.887

13	50300000	28.105	102.426	78.235

1	128400000	70.920	40.865	89.780

5	124450000	182.342	151.627	73.259

4	173700000	48.332	98.796	21.328

4	108950000	175.398	146.161	49.231

2	9550000	43.444	85.938	111.461

2	116950000	152.216	208.650	117.077

8	17550000	66.482	-1.555	137.973

17	52150000	80.681	177.636	93.829

11	128850000	88.409	103.499	223.495

10	16450000	107.922	190.982	54.007

5	143600000	140.302	103.779	1.474

4	166650000	22.649	130.158	57.041

9	4600000	175.475	111.260	140.185

10	17850000	80.509	183.135	42.862

4	12750000	36.493	76.411	171.212

7	28900000	84.055	108.607	18.079

16	53150000	45.409	127.270	33.372

1	123050000	125.438	68.086	59.285

13	67300000	51.982	19.177	121.117

18	36600000	134.495	59.540	140.591

15	27800000	124.969	140.593	156.289

18	21850000	61.237	61.341	22.359

1	48550000	137.257	124.213	47.237

8	103000000	180.750	118.657	44.660

2	117700000	127.322	209.120	122.475

6	102300000	126.703	160.386	191.174

19	53950000	66.888	6.091	53.981

2	70750000	139.315	153.324	185.464

3	129050000	44.141	87.216	-15.432

1	154050000	40.710	85.390	203.031

8	57650000	158.697	85.522	157.033

5	145100000	169.905	102.827	11.604

9	348603	92.549	51.271	40.965

9	60850000	117.903	150.617	115.280

2	170350000	72.368	137.713	81.019

11	106400000	27.645	136.524	198.765

8	134250000	59.360	153.699	33.358

12	43250000	172.424	107.607	191.735

9	134050000	48.988	109.202	64.548

18	39550000	158.098	-3.307	85.326

10	2100000	160.004	144.543	73.390

2	154300000	77.081	159.137	42.163

3	43050000	15.609	55.619	59.679

4	126900000	78.218	157.099	93.687

7	64300000	102.877	145.330	143.186

13	46600000	15.939	73.003	85.939

2	226450000	152.138	15.284	30.588

2	143600000	67.958	198.217	68.157

5	137500000	61.233	119.429	58.588

16	66101	180.478	64.480	161.610

1	207450000	125.339	18.616	87.007

8	62450000	197.149	77.324	141.575

11	108900000	86.415	125.320	170.155

4	101700000	159.981	206.068	100.899

9	69500000	79.159	83.334	118.422

5	162200000	183.725	59.005	86.032

6	126550000	174.428	114.248	161.624

7	436152	123.900	68.004	73.790

20	1450000	98.916	50.064	10.202

3	68050000	137.246	3.719	28.008

11	27250000	-1.112	17.430	101.611

14	16300000	51.458	88.542	24.102

13	35850000	143.020	47.116	19.406

1	246650000	121.227	54.259	-33.945

9	133950000	50.583	107.133	64.349

6	69450000	25.983	137.299	148.258

15	67650000	83.872	61.779	178.752

1	22100000	-12.749	104.923	149.519

6	116050000	183.824	158.847	177.389

9	115450000	51.844	70.279	182.777

10	93800000	32.659	-1.432	38.747

6	18250000	24.630	46.040	88.457

5	41700000	159.449	118.218	167.530

15	88850000	27.219	89.201	27.040

2	83700000	150.500	146.324	162.521

7	1600000	162.226	99.775	38.859

13	114300000	79.532	180.869	86.786

1	72900000	216.907	119.633	54.431

8	42550000	160.198	42.501	126.220

9	109450000	102.769	68.280	166.907

15	76350000	6.276	52.894	119.945

1	76650000	188.484	146.286	87.207

2	66550000	100.617	154.126	182.365

17	45600000	206.107	173.600	74.263

2	153000000	69.498	168.882	26.642

6	70650000	19.090	153.772	142.690

12	78150000	197.841	19.203	131.452

6	166950000	169.034	0.804	122.896

12	105200000	131.333	59.614	21.583

16	42900000	122.354	75.303	150.310

12	124100000	58.195	90.549	35.564

2	92750000	141.826	169.476	152.815

17	4700000	134.837	-19.891	83.981

18	63750000	83.391	82.736	213.513

11	31200000	-15.650	46.035	77.608

16	14800000	87.395	23.340	130.869

5	23900000	66.547	115.930	177.151

12	110050000	138.166	143.433	11.617

3	197100000	59.592	105.730	56.646

8	900000	113.181	76.513	92.628

3	131600000	73.080	101.861	-17.520

8	139050000	15.165	156.614	70.703

1	13300000	41.299	114.614	86.586

8	121250000	47.645	157.287	107.079

15	20800000	177.864	136.327	138.850

16	47500000	82.858	117.436	-8.627

4	98500000	144.958	185.911	134.279

17	67450000	72.614	134.029	164.565

6	102200000	126.622	160.680	187.942

18	28200000	17.646	67.731	79.138

22	26850000	214.555	108.047	79.452

4	42250000	131.032	116.791	208.392

8	132750000	58.788	164.253	55.405

8	60550000	198.554	72.625	166.488

12	15050000	32.838	126.466	191.473

11	29350000	17.960	25.638	68.103

3	27650000	106.065	41.101	159.007

5	173500000	66.683	49.126	68.288

3	62050000	115.623	-26.718	62.082

12	112150000	108.063	144.990	26.126

6	45350000	30.363	120.274	70.385

12	23200000	58.919	48.784	188.994

5	22450000	90.796	118.549	138.142

22	1550000	111.729	51.207	126.236

2	148450000	120.390	176.209	46.935

19	57850000	131.354	70.659	63.790

1	146550000	83.828	108.054	126.128

11	129850000	97.950	90.739	222.559

20	59050000	192.995	39.864	138.060

2	132700000	105.354	202.699	87.081

2	174550000	115.738	114.717	64.688

1	223800000	54.245	38.411	78.137

6	115150000	186.633	162.425	161.302

18	68800000	165.092	93.421	193.882

9	109300000	101.747	64.435	166.720

18	10950000	102.499	90.982	32.098

15	73550000	-0.202	87.313	131.532

21	2250000	41.044	183.759	67.962

14	74750000	91.074	144.489	178.989

15	22750000	200.290	168.273	139.869

16	46800000	66.651	105.707	0.800

13	31500000	85.849	71.538	6.805

2	79250000	224.068	112.468	139.476

16	72650000	71.476	189.132	101.569

19	25450000	90.573	150.966	116.779

21	44200000	160.923	95.016	185.100

8	18750000	72.193	4.426	115.562

19	47300000	166.686	27.411	70.960

1	124750000	49.254	51.025	132.493

11	91450000	29.987	146.876	139.885

13	30450000	68.903	91.140	-1.388

14	60100000	63.544	3.911	100.177

1	150900000	40.807	100.007	180.637

7	136000000	128.385	25.236	162.313

19	24450000	161.360	121.519	124.834

18	35500000	71.623	102.002	153.867

9	55550000	139.862	8.959	115.664

10	53500000	4.472	110.741	106.557

1	241500000	108.754	68.477	23.521

15	61500000	14.625	149.186	152.744

15	4100000	85.577	114.812	157.617

7	6050000	167.351	140.501	34.891

6	113300000	170.164	161.207	119.587

8	16900000	56.387	4.249	146.781

13	88850000	74.872	81.193	218.685

22	19550000	130.476	-3.843	96.565

4	190521974	28.494	134.079	132.377

9	101000000	58.151	91.094	165.573

2	16850000	78.008	36.844	116.927

5	3000000	52.594	51.148	165.643

8	41750000	164.249	32.052	130.297

20	6400000	126.041	198.315	43.749

21	8750000	40.635	78.893	95.143

3	97450000	184.171	83.176	28.001

8	55400000	118.032	100.059	186.350

13	34750000	151.418	28.131	26.574

1	134350000	71.973	56.859	154.267

4	103300000	171.334	177.746	88.696

15	467940	127.936	166.453	163.458

10	75150000	89.126	74.315	23.210

16	69600000	16.469	164.053	110.488

14	55250000	91.619	79.635	50.436

4	9300000	61.681	51.755	146.357

5	53350000	91.253	148.397	177.273

2	77350000	205.238	123.729	148.767

16	44900000	20.733	97.968	23.157

4	62250000	213.244	122.994	166.020

1	115550000	106.120	144.719	179.953

11	115300000	152.234	148.860	154.927

7	129200000	159.365	56.952	100.268
